game_id,side,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20221204b,b,1204,2022,East,First Round,13,2022 Akron,4,2022 UCLA,53,57,-4,110,0
20221205b,b,1205,2022,East,First Round,11,2022 Virginia Tech,6,2022 Texas,73,81,-8,154,0
20221206b,b,1206,2022,East,First Round,14,2022 Yale,3,2022 Purdue,56,78,-22,134,0
20221207b,b,1207,2022,East,First Round,10,2022 San Francisco,7,2022 Murray St.,87,92,-5,179,0
20221208b,b,1208,2022,East,First Round,15,2022 Saint Peter's,2,2022 Kentucky,85,79,6,164,1
20221301b,b,1301,2022,South,First Round,16,2022 Wright St.,1,2022 Arizona,70,87,-17,157,0
20221302b,b,1302,2022,South,First Round,9,2022 TCU,8,2022 Seton Hall,69,42,27,111,1
20221303b,b,1303,2022,South,First Round,12,2022 UAB,5,2022 Houston,68,82,-14,150,0
20221304b,b,1304,2022,South,First Round,13,2022 Chattanooga,4,2022 Illinois,53,54,-1,107,0
20221305b,b,1305,2022,South,First Round,11,2022 Michigan,6,2022 Colorado St.,75,63,12,138,1
20221306b,b,1306,2022,South,First Round,14,2022 Longwood,3,2022 Tennessee,56,88,-32,144,0
20221307b,b,1307,2022,South,First Round,10,2022 Loyola Chicago,7,2022 Ohio St.,41,54,-13,95,0
20221308b,b,1308,2022,South,First Round,15,2022 Delaware,2,2022 Villanova,60,80,-20,140,0
20221401b,b,1401,2022,Midwest,First Round,16,2022 Texas Southern,1,2022 Texas,56,83,-27,139,0
20221402b,b,1402,2022,Midwest,First Round,9,2022 Creighton,8,2022 San Diego St.,72,69,3,141,1
20221403b,b,1403,2022,Midwest,First Round,12,2022 Richmond,5,2022 Iowa,67,63,4,130,1
20221404b,b,1404,2022,Midwest,First Round,13,2022 South Dakota St.,4,2022 Providence,57,66,-9,123,0
20221405b,b,1405,2022,Midwest,First Round,11,2022 Iowa St.,6,2022 LSU,59,54,5,113,1
20221406b,b,1406,2022,Midwest,First Round,14,2022 Colgate,3,2022 Wisconsin,60,67,-7,127,0
20221407b,b,1407,2022,Midwest,First Round,10,2022 Miami FL,7,2022 USC,68,66,2,134,1
20221408b,b,1408,2022,Midwest,First Round,15,2022 Jacksonville St.,2,2022 Auburn,61,80,-19,141,0
20222109b,b,2109,2022,West,Second Round,9,2022 Memphis,1,2022 Gonzaga,78,82,-4,160,0
20222110b,b,2110,2022,West,Second Round,4,2022 Arkansas,12,2022 New Mexico St.,53,48,5,101,1
20222111b,b,2111,2022,West,Second Round,3,2022 Texas Tech,11,2022 Notre Dame,59,53,6,112,1
20222112b,b,2112,2022,West,Second Round,2,2022 Duke,7,2022 Michigan St.,85,76,9,161,1
20222209b,b,2209,2022,East,Second Round,8,2022 North Carolina,1,2022 Baylor,93,86,7,179,1
20222210b,b,2210,2022,East,Second Round,4,2022 UCLA,5,2022 Saint Mary's,72,56,16,128,1
20222211b,b,2211,2022,East,Second Round,3,2022 Purdue,6,2022 Texas,81,71,10,152,1
20222212b,b,2212,2022,East,Second Round,15,2022 Saint Peter's,7,2022 Murray St.,70,60,10,130,1
20222309b,b,2309,2022,South,Second Round,9,2022 TCU,1,2022 Arizona,80,85,-5,165,0
20222310b,b,2310,2022,South,Second Round,4,2022 Illinois,5,2022 Houston,53,68,-15,121,0
20222311b,b,2311,2022,South,Second Round,3,2022 Tennessee,11,2022 Michigan,68,76,-8,144,0
20222312b,b,2312,2022,South,Second Round,2,2022 Villanova,7,2022 Ohio St.,71,61,10,132,1
20222409b,b,2409,2022,Midwest,Second Round,9,2022 Creighton,1,2022 Kansas,72,79,-7,151,0
20222410b,b,2410,2022,Midwest,Second Round,4,2022 Providence,12,2022 Richmond,79,51,28,130,1
20222411b,b,2411,2022,Midwest,Second Round,3,2022 Wisconsin,11,2022 Iowa St.,49,54,-5,103,0
20222412b,b,2412,2022,Midwest,Second Round,2,2022 Auburn,10,2022 Miami FL,61,79,-18,140,0
20223113b,b,3113,2022,West,Sweet 16,4,2022 Arkansas,1,2022 Gonzaga,74,68,6,142,1
20223113b,b,3113,2022,West,Sweet 16,2,2022 Duke,3,2022 Texas Tech,78,73,5,151,1
20223213b,b,3213,2022,East,Sweet 16,4,2022 UCLA,8,2022 North Carolina,66,73,-7,139,0
20223214b,b,3214,2022,East,Sweet 16,15,2022 Saint Peter's,3,2022 Purdue,67,64,3,131,1
20223313b,b,3313,2022,South,Sweet 16,5,2022 Houston,1,2022 Arizona,72,60,12,132,1
20223314b,b,3314,2022,South,Sweet 16,2,2022 Villanova,11,2022 Michigan,63,55,8,118,1
20223413b,b,3413,2022,Midwest,Sweet 16,4,2022 Providence,1,2022 Kansas,61,66,-5,127,0
20223414b,b,3414,2022,Midwest,Sweet 16,10,2022 Miami FL,11,2022 Iowa St.,70,56,14,126,1
20224115b,b,4115,2022,West,Elite Eight,2,2022 Duke,4,2022 Arkansas,78,69,9,147,1
20224215b,b,4215,2022,East,Elite Eight,15,2022 Saint Peter's,8,2022 North Carolina,49,69,-20,118,0
20224315b,b,4315,2022,South,Elite Eight,2,2022 Villanova,5,2022 Houston,50,44,6,94,1
20224415b,b,4415,2022,Midwest,Elite Eight,10,2022 Miami FL,1,2022 Kansas,50,76,-26,126,0
20225516b,b,5516,2022,Final Four,Final Four,8,2022 North Carolina,2,2022 Duke,81,77,4,158,1
20225517b,b,5517,2022,Final Four,Final Four,1,2022 Kansas,2,2022 Villanova,81,65,16,146,1
20225618b,b,5618,2022,Final Four,Championship,1,2022 Kansas,8,2022 North Carolina,72,69,3,141,1
20231101b,b,1101,2023,South,First Round,16,2023 Texas A&M Corpus Chris,1,2023 Alabama,75,96,-21,171,0
20231102b,b,1102,2023,South,First Round,9,2023 West Virginia,8,2023 Maryland,65,67,-2,132,0
20231103b,b,1103,2023,South,First Round,12,2023 Charleston,5,2023 San Diego St.,57,63,-6,120,0
20231104b,b,1104,2023,South,First Round,13,2023 Furman,4,2023 Virginia,68,67,1,135,1
20231105b,b,1105,2023,South,First Round,11,2023 NC St.,6,2023 Creighton,63,72,-9,135,0
20231106b,b,1106,2023,South,First Round,14,2023 UC Santa Barbara,3,2023 Baylor,56,74,-18,130,0
20231107b,b,1107,2023,South,First Round,10,2023 Utah St.,7,2023 Missouri,65,76,-11,141,0
20231108b,b,1108,2023,South,First Round,15,2023 Princeton,2,2023 Arizona,59,55,4,114,1
20231201b,b,1201,2023,East,First Round,16,2023 Fairleigh Dickinson,1,2023 Purdue,63,58,5,121,1
20231202b,b,1202,2023,East,First Round,9,2023 Florida Atlantic,8,2023 Memphis,66,65,1,131,1
20231203b,b,1203,2023,East,First Round,12,2023 Oral Roberts,5,2023 Duke,51,74,-23,125,0
20231204b,b,1204,2023,East,First Round,13,2023 Louisiana,4,2023 Tennessee,55,58,-3,113,0
20231205b,b,1205,2023,East,First Round,11,2023 Providence,6,2023 Kentucky,53,61,-8,114,0
20231206b,b,1206,2023,East,First Round,14,2023 Montana St.,3,2023 Kansas St.,65,77,-12,142,0
20231207b,b,1207,2023,East,First Round,10,2023 USC,7,2023 Michigan St.,62,72,-10,134,0
20231208b,b,1208,2023,East,First Round,15,2023 Vermont,2,2023 Marquette,61,78,-17,139,0
20231301b,b,1301,2023,Midwest,First Round,16,2023 Northern Kentucky,1,2023 Houston,52,63,-11,115,0
20231302b,b,1302,2023,Midwest,First Round,9,2023 Auburn,8,2023 Iowa,83,75,8,158,1
20231303b,b,1303,2023,Midwest,First Round,12,2023 Drake,5,2023 Miami FL,56,63,-7,119,0
20231304b,b,1304,2023,Midwest,First Round,13,2023 Kent St.,4,2023 Indiana,60,71,-11,131,0
20231305b,b,1305,2023,Midwest,First Round,11,2023 Pittsburgh,6,2023 Iowa St.,59,41,18,100,1
20231306b,b,1306,2023,Midwest,First Round,14,2023 Kennesaw St.,3,2023 Xavier,67,72,-5,139,0
20231307b,b,1307,2023,Midwest,First Round,10,2023 Penn St.,7,2023 Texas A&M,76,59,17,135,1
20231308b,b,1308,2023,Midwest,First Round,15,2023 Colgate,2,2023 Texas,61,81,-20,142,0
20231401b,b,1401,2023,West,First Round,16,2023 Howard,1,2023 Kansas,68,96,-28,164,0
20231402b,b,1402,2023,West,First Round,9,2023 Illinois,8,2023 Arkansas,63,73,-10,136,0
20231403b,b,1403,2023,West,First Round,12,2023 VCU,5,2023 Saint Mary's,51,63,-12,114,0
20231404b,b,1404,2023,West,First Round,13,2023 Iona,4,2023 Connecticut,63,87,-24,150,0
20231405b,b,1405,2023,West,First Round,11,2023 Arizona St.,6,2023 TCU,70,72,-2,142,0
20231406b,b,1406,2023,West,First Round,14,2023 Grand Canyon,3,2023 Gonzaga,70,82,-12,152,0
20231407b,b,1407,2023,West,First Round,10,2023 Boise St.,7,2023 Northwestern,67,75,-8,142,0
20231408b,b,1408,2023,West,First Round,15,2023 UNC Asheville,2,2023 UCLA,53,86,-33,139,0
20232109b,b,2109,2023,South,Second Round,8,2023 Maryland,1,2023 Alabama,51,73,-22,124,0
20232110b,b,2110,2023,South,Second Round,13,2023 Furman,5,2023 San Diego St.,52,75,-23,127,0
20232111b,b,2111,2023,South,Second Round,3,2023 Baylor,6,2023 Creighton,76,85,-9,161,0
20232112b,b,2112,2023,South,Second Round,15,2023 Princeton,7,2023 Missouri,78,63,15,141,1
20232209b,b,2209,2023,East,Second Round,9,2023 Florida Atlantic,16,2023 Fairleigh Dickinson,78,70,8,148,1
20232210b,b,2210,2023,East,Second Round,4,2023 Tennessee,5,2023 Duke,65,52,13,117,1
20232211b,b,2211,2023,East,Second Round,3,2023 Kansas St.,6,2023 Kentucky,75,69,6,144,1
20232212b,b,2212,2023,East,Second Round,2,2023 Marquette,7,2023 Michigan St.,60,69,-9,129,0
20232309b,b,2309,2023,Midwest,Second Round,9,2023 Auburn,1,2023 Houston,64,81,-17,145,0
20232310b,b,2310,2023,Midwest,Second Round,4,2023 Indiana,5,2023 Miami FL,69,85,-16,154,0
20232311b,b,2311,2023,Midwest,Second Round,3,2023 Xavier,11,2023 Pittsburgh,84,73,11,157,1
20232312b,b,2312,2023,Midwest,Second Round,2,2023 Texas,10,2023 Penn St.,71,66,5,137,1
20232409b,b,2409,2023,West,Second Round,8,2023 Arkansas,1,2023 Kansas,72,71,1,143,1
20232410b,b,2410,2023,West,Second Round,4,2023 Connecticut,5,2023 Saint Mary's,70,55,15,125,1
20232411b,b,2411,2023,West,Second Round,3,2023 Gonzaga,6,2023 TCU,84,81,3,165,1
20232412b,b,2412,2023,West,Second Round,2,2023 UCLA,7,2023 Northwestern,68,63,5,131,1
20233113b,b,3113,2023,South,Sweet 16,5,2023 San Diego St.,1,2023 Alabama,71,64,7,135,1
20233113b,b,3113,2023,South,Sweet 16,15,2023 Princeton,6,2023 Creighton,75,86,-11,161,0
20233213b,b,3213,2023,East,Sweet 16,4,2023 Tennessee,9,2023 Florida Atlantic,55,62,-7,117,0
20233214b,b,3214,2023,East,Sweet 16,7,2023 Michigan St.,3,2023 Kansas St.,93,98,-5,191,0
20233313b,b,3313,2023,Midwest,Sweet 16,5,2023 Miami FL,1,2023 Houston,89,75,14,164,1
20233314b,b,3314,2023,Midwest,Sweet 16,2,2023 Texas,3,2023 Xavier,83,71,12,154,1
20233413b,b,3413,2023,West,Sweet 16,4,2023 Connecticut,8,2023 Arkansas,88,65,23,153,1
20233414b,b,3414,2023,West,Sweet 16,2,2023 UCLA,3,2023 Gonzaga,76,79,-3,155,0
20234115b,b,4115,2023,South,Elite Eight,6,2023 Creighton,5,2023 San Diego St.,56,57,-1,113,0
20234215b,b,4215,2023,East,Elite Eight,3,2023 Kansas St.,9,2023 Florida Atlantic,76,79,-3,155,0
20234315b,b,4315,2023,Midwest,Elite Eight,2,2023 Texas,5,2023 Miami FL,81,88,-7,169,0
20234415b,b,4415,2023,West,Elite Eight,3,2023 Gonzaga,4,2023 Connecticut,54,82,-28,136,0
20235516b,b,5516,2023,Final Four,Final Four,9,2023 Florida Atlantic,5,2023 San Diego St.,71,72,-1,143,0
20235517b,b,5517,2023,Final Four,Final Four,4,2023 Connecticut,5,2023 Miami FL,72,59,13,131,1
20235618b,b,5618,2023,Final Four,Championship,4,2023 Connecticut,5,2023 San Diego St.,76,59,17,135,1
20241101b,b,1101,2024,East,First Round,16,2024 Stetson,1,2024 Connecticut,52,91,-39,143,0
20241102b,b,1102,2024,East,First Round,9,2024 Northwestern,8,2024 Florida Atlantic,77,65,12,142,1
20241103b,b,1103,2024,East,First Round,12,2024 UAB,5,2024 San Diego St.,65,69,-4,134,0
20241104b,b,1104,2024,East,First Round,13,2024 Yale,4,2024 Auburn,78,76,2,154,1
20241105b,b,1105,2024,East,First Round,11,2024 Duquesne,6,2024 BYU,71,67,4,138,1
20241106b,b,1106,2024,East,First Round,14,2024 Morehead St.,3,2024 Illinois,69,85,-16,154,0
20241107b,b,1107,2024,East,First Round,10,2024 Drake,7,2024 Washington St.,61,66,-5,127,0
20241108b,b,1108,2024,East,First Round,15,2024 South Dakota St.,2,2024 Iowa St.,65,82,-17,147,0
20241201b,b,1201,2024,South,First Round,16,2024 Longwood,1,2024 Houston,46,86,-40,132,0
20241202b,b,1202,2024,South,First Round,9,2024 Texas A&M,8,2024 Nebraska,98,83,15,181,1
20241203b,b,1203,2024,South,First Round,12,2024 James Madison,5,2024 Wisconsin,72,61,11,133,1
20241204b,b,1204,2024,South,First Round,13,2024 Vermont,4,2024 Duke,47,64,-17,111,0
20241205b,b,1205,2024,South,First Round,11,2024 NC St.,6,2024 Texas Tech,80,67,13,147,1
20241206b,b,1206,2024,South,First Round,14,2024 Oakland,3,2024 Kentucky,80,76,4,156,1
20241207b,b,1207,2024,South,First Round,10,2024 Colorado,7,2024 Florida,102,100,2,202,1
20241208b,b,1208,2024,South,First Round,15,2024 Western Kentucky,2,2024 Marquette,69,87,-18,156,0
20241301b,b,1301,2024,Midwest,First Round,16,2024 Grambling St.,1,2024 Purdue,50,78,-28,128,0
20241302b,b,1302,2024,Midwest,First Round,9,2024 TCU,8,2024 Utah St.,72,88,-16,160,0
20241303b,b,1303,2024,Midwest,First Round,12,2024 McNeese,5,2024 Gonzaga,65,86,-21,151,0
20241304b,b,1304,2024,Midwest,First Round,13,2024 Samford,4,2024 Kansas,89,93,-4,182,0
20241305b,b,1305,2024,Midwest,First Round,11,2024 Oregon,6,2024 South Carolina,87,73,14,160,1
20241306b,b,1306,2024,Midwest,First Round,14,2024 Akron,3,2024 Creighton,60,77,-17,137,0
20241307b,b,1307,2024,Midwest,First Round,10,2024 Colorado St.,7,2024 Texas,44,56,-12,100,0
20241308b,b,1308,2024,Midwest,First Round,15,2024 Saint Peter's,2,2024 Tennessee,49,83,-34,132,0
20241401b,b,1401,2024,West,First Round,16,2024 Wagner,1,2024 North Carolina,62,90,-28,152,0
20241402b,b,1402,2024,West,First Round,9,2024 Michigan St.,8,2024 Mississippi St.,69,51,18,120,1
20241403b,b,1403,2024,West,First Round,12,2024 Grand Canyon,5,2024 Saint Mary's,75,66,9,141,1
20241404b,b,1404,2024,West,First Round,13,2024 Charleston,4,2024 Alabama,96,109,-13,205,0
20241405b,b,1405,2024,West,First Round,11,2024 New Mexico,6,2024 Clemson,56,77,-21,133,0
20241406b,b,1406,2024,West,First Round,14,2024 Colgate,3,2024 Baylor,67,92,-25,159,0
20241407b,b,1407,2024,West,First Round,10,2024 Nevada,7,2024 Dayton,60,63,-3,123,0
20241408b,b,1408,2024,West,First Round,15,2024 Long Beach St.,2,2024 Arizona,65,85,-20,150,0
20242109b,b,2109,2024,East,Second Round,9,2024 Northwestern,1,2024 Connecticut,58,75,-17,133,0
20242110b,b,2110,2024,East,Second Round,13,2024 Yale,5,2024 San Diego St.,57,85,-28,142,0
20242111b,b,2111,2024,East,Second Round,3,2024 Illinois,11,2024 Duquesne,89,63,26,152,1
20242112b,b,2112,2024,East,Second Round,2,2024 Iowa St.,7,2024 Washington St.,67,56,11,123,1
20242209b,b,2209,2024,South,Second Round,9,2024 Texas A&M,1,2024 Houston,95,100,-5,195,0
20242210b,b,2210,2024,South,Second Round,4,2024 Duke,12,2024 James Madison,93,55,38,148,1
20242211b,b,2211,2024,South,Second Round,14,2024 Oakland,11,2024 NC St.,73,79,-6,152,0
20242212b,b,2212,2024,South,Second Round,2,2024 Marquette,10,2024 Colorado,81,77,4,158,1
20242309b,b,2309,2024,Midwest,Second Round,8,2024 Utah St.,1,2024 Purdue,67,106,-39,173,0
20242310b,b,2310,2024,Midwest,Second Round,4,2024 Kansas,5,2024 Gonzaga,68,89,-21,157,0
20242311b,b,2311,2024,Midwest,Second Round,3,2024 Creighton,11,2024 Oregon,86,73,13,159,1
20242312b,b,2312,2024,Midwest,Second Round,2,2024 Tennessee,7,2024 Texas,62,58,4,120,1
20242409b,b,2409,2024,West,Second Round,9,2024 Michigan St.,1,2024 North Carolina,69,85,-16,154,0
20242410b,b,2410,2024,West,Second Round,4,2024 Alabama,12,2024 Grand Canyon,72,61,11,133,1
20242411b,b,2411,2024,West,Second Round,3,2024 Baylor,6,2024 Clemson,64,72,-8,136,0
20242412b,b,2412,2024,West,Second Round,2,2024 Arizona,7,2024 Dayton,78,68,10,146,1
20243113b,b,3113,2024,East,Sweet 16,5,2024 San Diego St.,1,2024 Connecticut,52,82,-30,134,0
20243113b,b,3113,2024,East,Sweet 16,2,2024 Iowa St.,3,2024 Illinois,69,72,-3,141,0
20243213b,b,3213,2024,South,Sweet 16,4,2024 Duke,1,2024 Houston,54,51,3,105,1
20243214b,b,3214,2024,South,Sweet 16,2,2024 Marquette,11,2024 NC St.,58,67,-9,125,0
20243313b,b,3313,2024,Midwest,Sweet 16,5,2024 Gonzaga,1,2024 Purdue,68,80,-12,148,0
20243314b,b,3314,2024,Midwest,Sweet 16,2,2024 Tennessee,3,2024 Creighton,82,75,7,157,1
20243413b,b,3413,2024,West,Sweet 16,4,2024 Alabama,1,2024 North Carolina,89,87,2,176,1
20243414b,b,3414,2024,West,Sweet 16,2,2024 Arizona,6,2024 Clemson,72,77,-5,149,0
20244115b,b,4115,2024,East,Elite Eight,3,2024 Illinois,1,2024 Connecticut,52,77,-25,129,0
20244215b,b,4215,2024,South,Elite Eight,11,2024 NC St.,4,2024 Duke,76,64,12,140,1
20244315b,b,4315,2024,Midwest,Elite Eight,2,2024 Tennessee,1,2024 Purdue,66,72,-6,138,0
20244415b,b,4415,2024,West,Elite Eight,6,2024 Clemson,4,2024 Alabama,82,89,-7,171,0
20245516b,b,5516,2024,Final Four,Final Four,4,2024 Alabama,1,2024 Connecticut,72,86,-14,158,0
20245517b,b,5517,2024,Final Four,Final Four,1,2024 Purdue,11,2024 NC St.,63,50,13,113,1
20245618b,b,5618,2024,Final Four,Championship,1,2024 Purdue,1,2024 Connecticut,60,75,-15,135,0
20251101b,b,1101,2025,South,First Round,16,2025 Alabama St.,1,2025 Auburn,63,83,-20,146,0
20251102b,b,1102,2025,South,First Round,9,2025 Creighton,8,2025 Louisville,89,75,14,164,1
20251103b,b,1103,2025,South,First Round,12,2025 UC San Diego,5,2025 Michigan,65,68,-3,133,0
20251104b,b,1104,2025,South,First Round,13,2025 Yale,4,2025 Texas A&M,71,80,-9,151,0
20251105b,b,1105,2025,South,First Round,11,2025 North Carolina,6,2025 Mississippi,64,71,-7,135,0
20251106b,b,1106,2025,South,First Round,14,2025 Lipscomb,3,2025 Iowa St.,55,82,-27,137,0
20251107b,b,1107,2025,South,First Round,10,2025 New Mexico,7,2025 Marquette,75,66,9,141,1
20251108b,b,1108,2025,South,First Round,15,2025 Bryant,2,2025 Michigan St.,62,87,-25,149,0
20251201b,b,1201,2025,East,First Round,16,2025 Mount St. Mary's,1,2025 Duke,49,93,-44,142,0
20251202b,b,1202,2025,East,First Round,9,2025 Baylor,8,2025 Mississippi St.,75,72,3,147,1
20251203b,b,1203,2025,East,First Round,12,2025 Liberty,5,2025 Oregon,52,81,-29,133,0
20251204b,b,1204,2025,East,First Round,13,2025 Akron,4,2025 Arizona,65,93,-28,158,0
20251205b,b,1205,2025,East,First Round,11,2025 VCU,6,2025 BYU,71,80,-9,151,0
20251206b,b,1206,2025,East,First Round,14,2025 Montana,3,2025 Wisconsin,66,85,-19,151,0
20251207b,b,1207,2025,East,First Round,10,2025 Vanderbilt,7,2025 Saint Mary's,56,59,-3,115,0
20251208b,b,1208,2025,East,First Round,15,2025 Robert Morris,2,2025 Alabama,81,90,-9,171,0
20251301b,b,1301,2025,Midwest,First Round,16,2025 SIU Edwardsville,1,2025 Houston,40,78,-38,118,0
20251302b,b,1302,2025,Midwest,First Round,9,2025 Georgia,8,2025 Gonzaga,68,89,-21,157,0
20251303b,b,1303,2025,Midwest,First Round,12,2025 McNeese,5,2025 Clemson,69,67,2,136,1
20251304b,b,1304,2025,Midwest,First Round,13,2025 High Point,4,2025 Purdue,63,75,-12,138,0
20251305b,b,1305,2025,Midwest,First Round,11,2025 Xavier,6,2025 Illinois,73,86,-13,159,0
20251306b,b,1306,2025,Midwest,First Round,14,2025 Troy,3,2025 Kentucky,57,76,-19,133,0
20251307b,b,1307,2025,Midwest,First Round,10,2025 Utah St.,7,2025 UCLA,47,72,-25,119,0
20251308b,b,1308,2025,Midwest,First Round,15,2025 Wofford,2,2025 Tennessee,62,77,-15,139,0
20251401b,b,1401,2025,West,First Round,16,2025 Norfolk St.,1,2025 Florida,69,95,-26,164,0
20251402b,b,1402,2025,West,First Round,9,2025 Oklahoma,8,2025 Connecticut,59,67,-8,126,0
20251403b,b,1403,2025,West,First Round,12,2025 Colorado St.,5,2025 Memphis,78,70,8,148,1
20251404b,b,1404,2025,West,First Round,13,2025 Grand Canyon,4,2025 Maryland,49,81,-32,130,0
20251405b,b,1405,2025,West,First Round,11,2025 Drake,6,2025 Missouri,67,57,10,124,1
20251406b,b,1406,2025,West,First Round,14,2025 UNC Wilmington,3,2025 Texas Tech,72,82,-10,154,0
20251407b,b,1407,2025,West,First Round,10,2025 Arkansas,7,2025 Kansas,79,72,7,151,1
20251408b,b,1408,2025,West,First Round,15,2025 Nebraska Omaha,2,2025 St. John's,53,83,-30,136,0
20252109b,b,2109,2025,South,Second Round,9,2025 Creighton,1,2025 Auburn,70,82,-12,152,0
20252110b,b,2110,2025,South,Second Round,4,2025 Texas A&M,5,2025 Michigan,79,91,-12,170,0
20252111b,b,2111,2025,South,Second Round,3,2025 Iowa St.,6,2025 Mississippi,78,91,-13,169,0
20252112b,b,2112,2025,South,Second Round,2,2025 Michigan St.,10,2025 New Mexico,71,63,8,134,1
20252209b,b,2209,2025,East,Second Round,9,2025 Baylor,1,2025 Duke,66,89,-23,155,0
20252210b,b,2210,2025,East,Second Round,4,2025 Arizona,5,2025 Oregon,87,83,4,170,1
20252211b,b,2211,2025,East,Second Round,3,2025 Wisconsin,6,2025 BYU,89,91,-2,180,0
20252212b,b,2212,2025,East,Second Round,2,2025 Alabama,7,2025 BYU,80,66,14,146,1
20252309b,b,2309,2025,Midwest,Second Round,8,2025 Gonzaga,1,2025 Houston,76,81,-5,157,0
20252310b,b,2310,2025,Midwest,Second Round,4,2025 Purdue,12,2025 McNeese,76,62,14,138,1
20252311b,b,2311,2025,Midwest,Second Round,3,2025 Kentucky,6,2025 Illinois,84,75,9,159,1
20252312b,b,2312,2025,Midwest,Second Round,2,2025 Tennessee,7,2025 UCLA,67,58,9,125,1
20252409b,b,2409,2025,West,Second Round,8,2025 Connecticut,1,2025 Florida,75,77,-2,152,0
20252410b,b,2410,2025,West,Second Round,4,2025 Maryland,12,2025 Colorado St.,72,71,1,143,1
20252411b,b,2411,2025,West,Second Round,3,2025 Texas Tech,11,2025 Drake,77,64,13,141,1
20252412b,b,2412,2025,West,Second Round,2,2025 St. John's,10,2025 Arkansas,66,75,-9,141,0
20253113b,b,3113,2025,South,Sweet 16,5,Michigan,1,2025 Auburn,65,78,-13,143,0
20253113b,b,3113,2025,South,Sweet 16,2,2025 Michigan St.,6,2025 Mississippi,73,70,3,143,1
20253213b,b,3213,2025,East,Sweet 16,4,2025 Arizona,1,2025 Duke,93,100,-7,193,0
20253214b,b,3214,2025,East,Sweet 16,2,2025 Alabama,6,2025 BYU,113,88,25,201,1
20253313b,b,3313,2025,Midwest,Sweet 16,4,2025 Purdue,1,2025 Houston,60,62,-2,122,0
20253314b,b,3314,2025,Midwest,Sweet 16,2,2025 Tennessee,3,2025 Kentucky,78,65,13,143,1
20253413b,b,3413,2025,West,Sweet 16,4,2025 Maryland,1,2025 Florida,71,87,-16,158,0
20253414b,b,3414,2025,West,Sweet 16,10,2025 Arkansas,3,2025 Texas Tech,83,85,-2,168,0
20254115b,b,4115,2025,South,Elite Eight,2,2025 Michigan St.,1,2025 Auburn,64,70,-6,134,0
20254215b,b,4215,2025,East,Elite Eight,2,2025 Alabama,1,2025 Duke,65,85,-20,150,0
20254315b,b,4315,2025,Midwest,Elite Eight,2,2025 Tennessee,1,2025 Houston,50,69,-19,119,0
20254415b,b,4415,2025,West,Elite Eight,3,2025 Texas Tech,1,2025 Florida,79,84,-5,163,0
